text|source|chunk_id
"input: Hello Dr!my name is Naseem and i am suffering from spinal muscular . at the age of twelve i had pain in left leg, it s gradually increased and now i have pain in my both legs and in both hands,and also sometimes i severe pain in my back head and neck,and also respiratory problems. Now my age is 31 years. however i can walk in home only.

Table 16: Impact of k on Enron-Email(targeted)

Model

K

Retrieval Private Contexts

Repeat Effect Prompt

Repeat Extract Context

Targeted Information

Llama-7b-Chat

1 2 4

167 322 617

55 46 44

44 41 45

140 107 110

GPT-3.5-turbo

1 2 4

164 312 583

127 137 94

97 103 81

200 224 147

Table 17: Impact of k on Enron-Email(untargeted)

Model

K

Retrieved Contexts

Repeat Effect Prompt

Repeat Extract Context

ROUGE Effect Prompt

ROUGE Extract Context

Llama-7b-Chat

1 2 4

239 475 921

77 57 44

75 65 69

83 68 50

79 114 127

GPT-3.5-turbo

1 2 4

239 475 921

122 119 88

118 123 101

125 120 89

121 213 240

Table 18: Impact of re-ranking(untargeted)

Dataset

Reranking

Retrieved Contexts

Repeat Effect Prompt

Repeat Extract Context

ROUGE Effect Prompt

ROUGE Extract Context

HealthCareMagic

No Yes

331 331

107 109

118 113

111 118

114 115

Enron-Email

No Yes

452 452

54 38

55 40

73 54

112 93

Table 19: Impact of re-ranking(targeted)

Dataset

Re-ranking

Retrieval Private Contexts

Repeat Effect Prompt

Repeat Extract Context

Targeted Information

HealthCareMagic

No Yes

445 445

118 118

135 138

89 98"|research_papers\The_Good_and_The_Bad_Exploring_Privacy_Issues_in_R.pdf|d102fadc5e814490a00819eef604bacd
"Repeat Effect Prompt

Repeat Extract Context

Targeted Information

HealthCareMagic

No Yes

445 445

118 118

135 138

89 98

Enron-Email

No Yes

322 322

43 41

40 36

100 86

Table 20: Impact of summarization(untargeted)

Dataset

Summarize

Retrieved Contexts

Repeat Effect Prompt

Repeat Extract Context

ROUGE Effect Prompt

ROUGE Extract Context

HealthCareMagic

No Yes Yes-edit

331 331 331

107 59 46

117 64 51

111 55 48

113 52 44

Enron-Email

No Yes Yes-edit

330 330 330

110 84 64

114 86 63

159 116 93

182 127 98

Dataset

HealthCareMagic

Enron-Email

Dataset

HealthCareMagic

Enron-Email

Dataset

HealthCareMagic

Enron-Email

Table 21: Impact of summarization(targeted)

Summarization

Retrieval Private Contexts

Repeat Effect Prompt

No Yes Yes-edit

445 445 445

118 58 54

No Yes Yes-edit

134 134 134

39 27 27

Table 22: Impact of threshold(targeted)

Threshold

Retrieval Private Contexts

Repeat Effect Prompt

inf (no threshold) 1 0.8 0.6 0.4 0.2

236 236 236 236 127 0

170 180 172 168 92 0

inf (no threshold) 1 0.8 0.6 0.4 0.2

352 352 248 41 0 0

57 47 33 6 0 0

Table 23: Impact of threshold(untargeted)

Threshold

Retrieved Contexts

Repeat Effect Prompt

Repeat Extract Context

inf (no threshold) 1 0.8 0.6 0.4 0.2

178 172 98 8 0 0

162 151 82 5 0 0

121 113 63 5 0 0

inf (no threshold) 1 0.8 0.6 0.4 0.2

478 474 275 23 0 0

76 71 46 6 0 0

82 75 47 7 0 0

Repeat Extract Context

135 72 64

32 21 24

Repeat Extract Context

157 166 158 156 87 0"|research_papers\The_Good_and_The_Bad_Exploring_Privacy_Issues_in_R.pdf|e7874b46c2da49e0a7aa7ed5e4d45360
"478 474 275 23 0 0

76 71 46 6 0 0

82 75 47 7 0 0

Repeat Extract Context

135 72 64

32 21 24

Repeat Extract Context

157 166 158 156 87 0

55 44 29 6 0 0

ROUGE Effect Prompt

169 155 83 5 0 0

90 90 56 7 0 0

Targeted Information

89 42 41

12 11 12

Targeted Information

122 118 127 112 73 0

116 95 85 33 0 0

ROUGE Extract Context

129 123 68 5 0 0

157 155 97 12 0 0"|research_papers\The_Good_and_The_Bad_Exploring_Privacy_Issues_in_R.pdf|e3bc24b5604a499598d73b2b92c687be
"4 2 0 2

p e S 7 1

]

R

I . s c [

1 v 8 9 5 1 1 . 9 0 4 2 : v i X r a

Towards Fair RAG: On the Impact of Fair Ranking in Retrieval-Augmented Generation

To Eun Kim Carnegie Mellon University toeunk@cs.cmu.edu

Fernando Diaz Carnegie Mellon University diazf@acm.org

Abstract"|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|e3e6d7672bff4ef4a95d5393dd3ea344
"To Eun Kim Carnegie Mellon University toeunk@cs.cmu.edu

Fernando Diaz Carnegie Mellon University diazf@acm.org

Abstract

Many language models now enhance their responses with retrieval capabilities, leading to the widespread adoption of retrieval-augmented generation (RAG) systems. However, despite retrieval being a core component of RAG, much of the research in this area overlooks the extensive body of work on fair ranking, neglecting the importance of considering all stakeholders involved. This paper presents the first systematic evaluation of RAG systems integrated with fair rankings. We focus specifically on measuring the fair exposure of each relevant item across the rankings utilized by RAG systems (i.e., item-side fairness), aiming to promote equitable growth for relevant item providers. To gain a deep understanding of the relationship between item-fairness, ranking quality, and generation quality in the context of RAG, we analyze nine different RAG systems that incorporate fair rankings across seven distinct datasets. Our findings indicate that RAG systems with fair rankings can maintain a high level of generation quality and, in many cases, even outperform traditional RAG systems, despite the general trend of a tradeoff between ensuring fairness and maintaining system-effectiveness. We believe our insights lay the groundwork for responsible and equitable RAG systems and open new avenues for future research. We publicly release our codebase and dataset. 1

1"|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|effe5f9934ec41d38ae8b3416fcb1b96
"1

Introduction

In recent years, the concept of fair ranking has emerged as a critical concern in modern information access systems [11]. However, despite its significance, fair ranking has yet to be thoroughly examined in the context of retrieval-augmented generation (RAG) [28], a rapidly advancing trend in natural language processing (NLP) systems [26]. To understand why this is important, consider the RAG system in Figure 1, where a user asks a question about running shoes. A classic retrieval system might return several documents containing information from various running shoe companies. If the RAG system only selects the top two documents, then information from the remaining two relevant companies will not be relayed to the predictive model and will likely be omitted from its answer. The fair ranking literature refers to this situation as unfair because some relevant companies (i.e., in documents at position 3 and 4) receive less or no exposure compared to equally relevant company in the top position [11]."|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|ea768d4a79134d4597255a22308c923d
"Understanding the effect of fair ranking in RAG is fundamental to ensuring responsible and equitable NLP systems. Since retrieval results in RAG often underlie response attribution [14], unfair exposure of content to the RAG system can result in incomplete evidence in responses (thus compromising recall of potentially relevant information for users) or downstream representational harms (thus creating or reinforcing biases across the set of relevant entities). In situations where content providers are compensated for contributions to inference, there can be financial implications for the unfairness [3, 18, 30]. Indeed, the fair ranking literature indicates that these are precisely the harms that emerge

1https://github.com/kimdanny/Fair-RAG

𝒅𝟏𝒅𝟐

We are also relevant!

What are the best running shoes to buy for marathons?

Non-Rel

Non-Rel

top-k truncationHere are some best options from company A and company B

🤖

RelCompany C and D

LM

🙁

🧑💻

Rel

𝒅𝟏 (Company A)𝒅𝟐 (Company B)𝒅𝟑 (Company C)𝒅𝟒 (Company D)𝒅𝟓 (Company B)…

Rel

Corpus

Figure 1: Fairness concerns in RAG. A simplified example of how RAG models can ignore equally relevant items (d3 and d4) and always consume the fixed top-scoring items (d1 and d2) with the same order of ranking over the multiple user requests. This is due to the deterministic nature of the retrieval process and a short context-length of a language model that necessitates the top-k truncation of a ranked list."|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|c4d69dece7af468fbe7d2e2ce51f24f1
"when people are searchers [11], much less RAG systems, where the searchers are machines. RAG complicates these challenges since it often truncates rankings to much shorter lengths to fit the generator’s limited context size [1, 19, 26], making equal exposure of relevant items even harder.

Moreover, the fact that machines are now the searchers necessitates a different notion of item-worthiness (how deserving an item is to be included in a ranked list). Traditionally, ranking quality has been assessed based on relevance labels, which are created according to how relevant an item is to the user’s query [47]. However, with RAG systems, where the consumer is a language model, there is a growing shift towards evaluating ranking quality based on utility labels, which are determined by the usefulness of an item in aiding the model’s task performance, rather than its relevance to the query [42, 56].

This shift from relevance to utility in the concept of item-worthiness can significantly alter our understanding of the relationship between fairness and ranking quality [2]—particularly the tradeoffs that are well-known in the fair ranking literature [4, 9, 50]. Since previous fair ranking studies were conducted based on relevance judgments, they may need to be reexamined in light of utility-based judgments within the context of RAG."|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|570af4acbd6a4409a9c86461b0ef22fc
"Our research aims to bridge the gap between traditional fair ranking studies and the emerging changes posed by RAG systems, ultimately enhancing our understanding of the interplay between fairness, ranking quality, and the effectiveness of RAG systems. We do this by evaluating RAG systems with a fairness-aware retriever across seven different tasks, experimenting with varying levels of retrieval fairness to observe changes in ranking quality and generation quality (utility).2

Our empirical results show that, in the context of machine users, there also exists an overall trend of fairness-quality tradeoff with respect to both retrieval and generation quality. However, the magnitude of this tradeoff is not particularly severe. In fact, we find that RAG models equipped with a fair ranker can often preserve a significant level of retrieval and generation quality, and in some cases, even surpass the quality achieved by the traditional RAG setup with a deterministic ranker that lacks fairness considerations.

This surprising finding offers significant insight into the potential of RAG-based applications, suggesting that fair treatment of individual content providers can be achieved without sacrificing much of the high- quality service delivered to end-users. This challenges the conventional assumption of an inevitable tradeoff between fairness and quality, opening new avenues for developing more equitable and effective RAG systems.

2 Background & Related Work"|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|221e9e338cc14c2eb5d8f8d44b580770
"2 Background & Related Work

Retrieval-Augmented Generation. RAG, a specific type of retrieval-enhanced machine learning (REML) [26, 53], has been widely adopted in various domains, including language modeling [25], question-answering [21], personalization [27, 34, 44, 45], and recommendation [55]. Studies on

2Throughout this paper, we use ""utility"" and ""generation quality"" interchangeably to refer to the downstream

effectiveness of RAG models, measured by arbitrary string utility metrics.

2

question 𝑥𝑞

stochasticsampling

LanguageModel𝐺ranking 𝜎!ranking 𝜎""...𝜇#(𝑦,)𝑦!))𝑦"")𝑦!𝜇#(𝑦,)𝑦"")...

ExpectedExposureExpectedUtility

DeterministicRetriever𝑅

4.23.43.3…0.1Stochastic Retriever

𝒔scores

Figure 2: Experimental design to investigate the impact of item-fairness on ranking and generation quality in RAG. To evaluate system performance across multiple identical user requests, we sample N rankings from a stochastic retriever. We then measure the fairness and quality of the sampled rankings (Expected Exposure) and assess the system’s expected end-performance (Expected Utility). The query and prompt generators are omitted in the figure for brevity. Details on implementing a RAG system with fair rankings in a production environment can be found in Appendix E."|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|4ea7ae932e7b43b8bcd990f880daa50c
the evaluation of RAG models have primarily focused on their effectiveness, including end-to-end performance [17, 21, 28] and the assessment of individual components [13, 41, 42]. However, little research has focused on evaluating fairness in RAG models, with the exception of recent work [48], which improved demographic diversity in human image generation by conditioning a generative model with externally retrieved images that help debias the generation process.|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|d076064a71f9472d91b314d10eef4719
Fairness in Ranking. Fair ranking has been approached through various definitions based on nor- mative concerns, primarily with distinctions made according to the stakeholders we prioritize. These include consumer-side fairness [12, 32], which focuses on how fairly a system delivers satisfaction to users; provider-side fairness [22, 46], which addresses how fairly item providers receive monetary or reputational rewards; and item-side fairness [23], which examines how fairly items are treated in terms of representation or exposure. The motivation of item-side fairness is closely linked to provider-side fairness, as unfair treatment of items can lead to unfair compensation for providers. These fairness concerns can be further categorized by the scope of stakeholders, encompassing individual fairness— ensuring similar treatment for similar individuals—and group fairness—ensuring equitable outcomes across different groups [6, 11]. Previous studies have focused on developing metrics to measure fairness [38] and optimizing fair retrievers within a single [46, 51, 54] or multiple rankings [4, 9, 49, 50]. In the context of provider- and item-side fairness, ensuring equal exposure of similar items across multiple rankings has gained significant attention [11]. To achieve this, researchers have used stochastic rankers that return a distribution of rankings, in contrast to deterministic rankers commonly found in areas like RAG, which produce a fixed ranking. This approach ensures that,|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|08f5722f6ff24775a8369b77e9c3f3f3
of rankings, in contrast to deterministic rankers commonly found in areas like RAG, which produce a fixed ranking. This approach ensures that, in expectation, similar items receive equal exposure across multiple user requests, with the distributions typically based on the merit of the rankings, such as an item’s relevance [9, 50].|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|6ea391f4f8a0473f9661c95fd41e5047
"In this research, we employ a stochastic ranker in RAG to enhance individual item-side fairness, aiming to ensure equal expected exposure for items that offer similar merits.

3 Experimental Methodology

In traditional RAG systems, a user input is used to query a retrieval system for recommended items from some corpus, which are then used for generation. Given user input x, a query q generated by the query generation function ϕq(x), and a corpus of documents C, a deterministic retriever R(q, C) returns a fixed ranked list L every time q is seen. Retrieval is followed by a top k truncation which is passed to a prompt generation function ϕp(x, L1:k) that returns a final prompt ¯x, which is subsequently passed to the language model G(¯x). Because deterministic retrievers allocate exposure to the same item over repeated samples, RAG systems with deterministic retrievers present a challenge to ensuring equal exposure of relevant items to the generator.

To address the issue of unfairness in the rankings passed to the generator, we can convert a deterministic retriever into a stochastic retriever, which has been shown to provide fair rankings in expectation

3"|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|ef3f45a3df874e46baeb89d42a86b155
"3

[9]. By sampling a ranking from a distribution of rankings predicted to be relevant, we smooth the expected exposure of different relevant items to be similar and, therefore, fairer (Appendix E). Because decisions are stochastic, the fairness and quality of stochastic retrieval is evaluated based on a sample of rankings. Similarly, since a sampled ranking is processed by a generator, we also compute the expected effectiveness by using sampled rankings. The complete evaluation pipeline of a RAG system with a stochastic retriever is illustrated in Figure 2.

The following sections describe how we construct a test collection with utility labels (§3.1), how we stochastically sample multiple rankings (§3.2), and how we evaluate the fairness and ranking quality of the sampled rankings (§3.3.1) and measure the effectiveness of a RAG system given multiple rankings (§3.3.2).

3.1 Construction of a Test Collection with Utility Labels

Setting an appropriate proxy for measuring item-worthiness is crucial in the evaluation of fairness [2]. Drawing on the insight that utility-based judgments are more suitable than relevance judgments in the context of RAG [42, 56], we annotate item-level utility labels for all items in the corpus."|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|39630c65af6f446aa9462e6872ce0fd6
"We define an item’s worthiness by the additional utility (utility-gain) it provides to a language model (specifically, the generator in a RAG system) when used to solve a specific task as part of the aug- mentation process. To assess this utility-gain, each item in the corpus is individually supplied to the generator along with an input question. The utility-gain is then calculated as the difference between the utility of the augmented generator and that of a baseline language model without any information about the item. Formally, let ui denote the baseline string utility score from the vanilla language model prompted only with the input question, and let uj represent the utility score from the language model with a prompt augmented by the j’th item dj in the corpus. The item dj is considered useful if the utility-gain δj = uj − ui is positive, and not useful otherwise (see Appendix B).

Therefore, the item-level utility labels are designed to be both task- and generator-dependent, as the utility of each item varies depending on the task and the language model used. This labeling process also aligns with the principles of task-based information retrieval [24].

3.2 Fairness-Aware Stochastic Retriever"|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|b3d3f7fa105c49058b454514b39cf243
"3.2 Fairness-Aware Stochastic Retriever

Stochastic retrievers have been used for various purposes, such as optimization of retrieval models [5, 15, 35, 52], as well as ensuring equitable exposure of items [9, 35, 36]. Many of these studies use Plackett-Luce sampling [37] to achieve the stochasticity of retrieval. We follow the line of research and formally define how we derive a fairness-aware stochastic retriever through Plackett-Luce sampling. To enhance sampling efficiency, we adopt the methodology of Oosterhuis [35], and for controllable randomization, we utilize the approach proposed by Diaz et al. [9]. Given n items in a corpus C, a vector of retrieval scores s ∈ Rn can be obtained from R(q, C), which can be used to generate a ranked list L. We then min-max normalize retrieval scores to be in [0, 1] in order to construct a multinomial distribution over items [4]. The probability of an item d being selected as the i’th item in a new ranking σ through Plackett-Luce sampling is given by

p(d|L1:i−1) =

exp(¯sd)1[d /∈ L1:i−1] (cid:80) exp(¯sd′)

d′∈C\L1:i−1"|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|b85fe4e34a4c45069dc4fac352df2712
"p(d|L1:i−1) =

exp(¯sd)1[d /∈ L1:i−1] (cid:80) exp(¯sd′)

d′∈C\L1:i−1

where L1:i−1 is the partial ranking up to position i − 1, ¯s represents the normalized retrieval score vector, and ¯sd is the normalized score of item d. Using this probability, we iteratively sample an item, set its probability to 0, renormalize the distribution, and repeat the process. The probability of generating a complete ranking is then given by the product of the placement probabilities for each item, i.e., p(σ|q) = (cid:81)n This repeated sampling and renormalization process can be efficiently managed using the Gumbel- Softmax trick [16, 31], which enables the sampling of rankings to be performed at the speed of sorting [35]. To do so, for each sampling iteration, we draw Ui ∼ Uniform(0, 1), followed by generating a Gumbel noise Gi = − log(− log(Ui)). The probability of each sampled ranking σi is then obtained by sorting the items based on their perturbed scores ˜sdi = ¯sdi + Gi.

i=1 p(σi|σ1:i−1).

4

(1)

3.2.1 Controlling the Level of Fairness"|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|c1c14df3bad343808ede8e5f5ac69dcd
"i=1 p(σi|σ1:i−1).

4

(1)

3.2.1 Controlling the Level of Fairness

Adjusting the level of randomization directly controls the degree of item-fairness, aligning with our goal to observe how varying levels of fairness in rankings affect the ranking and generation quality of a RAG model. To obtain the controllability, we follow the work of Diaz et al. [9] and use a temperature parameter α. We apply the scalar α to each value in the normalized score vector ¯s by raising each value to the power of α.3 This process is done before the scores are passed to the sampling policy. Therefore, the modified sampling distribution is thus defined as: exp(¯sα (cid:80)

d )1[d /∈ L1:i−1] exp(¯sα d′)

p(d|L1:i−1) =

d′∈C\L1:i−1"|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|e1f34411c83a4bdfb84b356590b7921c
"d )1[d /∈ L1:i−1] exp(¯sα d′)

p(d|L1:i−1) =

d′∈C\L1:i−1

This implies that the sharpness of the sampling distribution is controlled by the α. A higher α amplifies the probability of items with higher retrieval scores being sampled. Therefore, if multiple rankings are sampled by the stochastic retriever with high α, it results in high disparity (i.e., item-side unfairness) of sampled rankings. At extreme, with considerably high α, the procedure results in the identical rankings which is the behavior of a deterministic ranker (i.e., maximum item-unfairness). On the other hand, a lower α reduces the disparity of sampled rankings, making the exposure distribution fairer. At extreme, when α = 0, the sampling procedure becomes uniformly random and achieves the lowest disparity (i.e., maximum item-fairness) in the sampled rankings.

3.3 Evaluation"|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|d540774d33a940178c4db781a37c9a18
"3.3 Evaluation

As mentioned in Section 3, because we are dealing with stochastic retrievers, we need to measure the expected behavior of the system. Let S(s, N, k) be the stochastic sampler that samples a set of N rankings Σ = [σ1, σ2, · · · , σN ], given the retrieval scores s, where each ranking σi is truncated to the size of k. From each ranking, we can get an output ˆyi = G(ϕp(x, σi)). With an arbitrary fairness metric µf (Σ) and a ranking quality metric µr(Σ) that takes a set of rankings as an input, we can measure the degree of fairness and ranking quality of the sampled rankings. Similarly, an arbitrary string utility metric µu(y, ˆyi), such as ROUGE, can be used to assess an expected effectiveness of a RAG system by calculating the average of the N metric scores.

In this paper, based on the empirical investigation done by Raj and Ekstrand [38], we use expected exposure disparity (EE-D) and expected exposure relevance (EE-R) [9] as µf and µr, respectively (§3.3.1). For µu, we select the metric depending on the task, and we get the expectation of the utility of a RAG model which we call an expected utility (EU) (§3.3.2).

3.3.1 Expected Exposure in the Context of Machine Users"|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|ad4e4f66f65947498b25c6aa05f250b1
"3.3.1 Expected Exposure in the Context of Machine Users

Expected Exposure (EE) [9] works by estimating the exposure of items across rankings (e.g., Σ) created by a subject model, and comparing them with an optimal set of rankings that always satisfy the item-fairness. To represent the attention over n items given by the consumer (generator in RAG), an n × 1 system exposure vector ϵ is created. This is then compared with an n × 1 target exposure vector ϵ∗, where it represents the exposure of items allocated by an oracle retriever that always rank useful items above non-useful ones [9]. With the system and target exposure vector ϵ ∈ Rn and ϵ∗ ∈ Rn, we can get the difference between the two by the squared l2 distance:

2 = ∥ϵ∥2 This difference yields two metrics useful for fairness and ranking quality evaluation. ∥ϵ∥2 2 can be a measure for disparity of rankings (EE-D), and ⟨ϵ, ϵ∗⟩ can be a measure of ranking quality (EE-R) by calculating the degree of alignment of system exposure to the target exposure (i.e., how much of the exposure is on useful items). Therefore, the higher the value of EE-D, the more unfair the set of rankings are, and the higher the value of EE-R, the closer the set of system rankings are to the optimal set of rankings with respect to the ranking quality.

∥ϵ − ϵ∗∥2

2 − 2⟨ϵ, ϵ∗⟩ + ∥ϵ∗∥2

2"|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|86ec6f83eada40ae9bb1b06667b65d73
"∥ϵ − ϵ∗∥2

2 − 2⟨ϵ, ϵ∗⟩ + ∥ϵ∗∥2

2

The exposure of an item is calculated by modeling users’ (e.g., generators in RAG) attention to each item in a ranking. For example, one can assume that the user is affected by position bias and gives

3We normalized the values to the range of [1, 2] instead of [0, 1]. The addition of 1 effectively serves the same

purpose as adjusting a real-numbered α. We chose this range to allow for an integer-valued α.

5

(2)

(3)

attention following an exponential decay [33]. However, these browsing models were developed for human-users not for machine-users, so we need a different user behavior model for generators in RAG. For simplicity, we assume that the machine-user can consume the items by giving equal attention to all the items that were passed to the context, but pays 0 attention to the items placed after the k’th position due to the top-k truncation. This makes the user browsing model a step function parameterized by k. In this work, a relevance-independent machine-user model (MU) is set to the step function that reflects the behavior of top-k truncation of RAG:

MU(i) =

(cid:26)1 0

if i ≤ k otherwise

= 1[i ≤ k]

Given this machine user browsing model and a mapping from item index to its rank denoted as ¯σd, a system exposure for each item d is calculated as (cid:88)

ϵd =

π(σ|q)MU(¯σd)

σ∈Sn

and target exposures for a useful item d and a unuseful item d− are calculated as

ϵ∗ d =

1 m

m (cid:88)

i=1

MU(i) ="|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|f15ed02258664618958fac43f7cd6770
"ϵd =

π(σ|q)MU(¯σd)

σ∈Sn

and target exposures for a useful item d and a unuseful item d− are calculated as

ϵ∗ d =

1 m

m (cid:88)

i=1

MU(i) =

(cid:26)1 if m ≤ k k m otherwise

ϵ∗ d− =

(cid:26) k−m

n−m if m ≤ k 0 otherwise

3.3.2 Expected Utility

Given the set of N sampled rankings Σ, we individually augment the generator with each ranking σi, resulting in N outputs from the generator. The utility of these outputs is then measured using an arbitrary string utility metric µu. To determine the anticipated utility of a RAG model with fair rankings—represented by the tuple of a stochastic ranking sampler S and a generator G—we calculate the expected utility (EU) of the RAG system given an instance x.

EU(⟨S, G⟩|x) = Eσ∼S [µu(y, ˆyσ)] =

(cid:88)

σ∈Sn

p(σ|q)µu(y, ˆyσ) ≈

1 N

N (cid:88)

i=1

µu(y, ˆyi)

where ˆyσ is the prediction of a system given the ranking σ, Sn is the symmetric group of a ranked list L from the deterministic retriever R, and (cid:80)

p(σ|q) = 1.

σ∈Sn

3.3.3 Normalization of Metrics

From Equation 3, we decompose the metric into EE-D and EE-R. Since the bounds of these metrics depend on the number of useful items, normalization must be applied per query. Both metrics are min-max normalized based on their theoretical lower and upper bounds. We denote the normalized EE-D and EE-R as EE-Dq and EE-Rq, respectively."|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|1cc4f91df6484b6c964aae9dc9e4b212
"However, theoretically determining the bounds of the expected utility (EU) of a RAG model is challenging. To address this, we normalized the EU by the model’s empirical upper bound, the maximum observed utility across all runs of the experiment with the same generators. To approach the true upper bound, these runs include RAG models with an oracle retriever that consistently ranks useful items (i.e., those with positive utility labels) above non-useful ones, stochastically returning one of the m!(n − m)! different rankings, where m represents the number of useful items in the corpus. We denote the normalized EU as EUq, which can be interpreted as the distance to the optimal utility. From this section onwards, we omit the symbol q from the normalized metrics for brevity. Proofs and details on how each metric is normalized by its lower and upper bounds can be found in the Appendix. C.

4 Experiment setup

We choose the LaMP benchmark [45] for our dataset. It assesses the personalization capability of language models through retrieval-augmentation of users’ interaction history in a platform. LaMP includes various prediction tasks, such as classification, regression, and generation, and is well-suited for tasks where multiple items can be relevant/useful, unlike QA tasks with typically one or two provenance items. The retrieval items in LaMP have clear providers and consumers, aligning with

6

(4)

(5)

(6)

(7)"|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|fffe2b1e3d6c4228824f7c5bd63c4d61
"6

(4)

(5)

(6)

(7)

our goal to ensure fairness for individual item providers. For example, in LaMP-1, retrieval items are academic papers, where exposure can increase citation counts for authors. In LaMP-4, retrieval items are news articles, where exposure can lead to monetary compensation for journalists. Due to the absence of a test set, we constructed a test collection as described in §3.1, using the first thousand entries of a user-based development set. Then, we discarded entries that have only one useful item in the corpus, as it is unnecessary to concern item-fairness in that case. We release the test collection, and the dataset statistics can be found in the Appendix J.

0.6

LaMP-4 Contriever+FlanT5Base

0.4

4

0.0

0.2

1

8

1.0Normalized EE-D

2

0.8

We used BM25 (lexical retriever) [39], SPLADE (learned sparse retriever), and Contriever (bi-encoder dense re- triever) [20] as deterministic retrievers providing retrieval scores to base the sampling on. These models represent commonly used retrievers in the RAG literature [26]. Sam- pling size was set to N = 100, and truncation size was set to k = 5."|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|ac3aa5e9f59649dda3303231f1315b59
"For generation models, we use Flan-T5-Small, Flan-T5- Base, and Flan-T5-XXL [7]. For decoding strategy, beam size is set to 4, and no sampling strategy is used. This is to ensure that stochasticity is only introduced to the retriever for controlled experiments. Full implementation details can be found in Appendix K. With the three base retrievers and three generators, we configure nine different RAG models and evaluate them on the seven LaMP tasks.

Figure 3: Effect of a temperature param- eter α on the disparity of rankings, in the LaMP task 4, a text generation task. The RAG model is configured with the Contriever and Flan-T5-Base. Each data point represents the normalized EE-D of each run of the experiment (i.e., one query –>N sampled rankings –> EE-D of the N rankings).

We repeat the experiments with four different temperature parameters α = 1, 2, 4, 8, which allows us to assess the util- ity of the RAG models with different levels of item-fairness. From Figure 3, we observe how effectively α, described in the Equation 2, controls the disparity of rankings. For example, when α is set to 4, we usually obtain a set of sampled rankings with EE-D mostly in the range of [0.5, 0.8], and when α is set to 8, we often get a set of sampled rankings with EE-D = 1. Refer to Appendix D to see the full description of the effect of α on the other metrics.

5 Results"|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|f766f0638bf7440aa4a950d388cb2fab
"5 Results

RQ1: Is there a tradeoff between ensuring item-fairness in rankings and maintaining high ranking quality when utility labels are used for evaluation?

By gathering all four repeated runs of the experiments with different α values, we can plot the trend of ranking quality (EE-R) against item fairness (EE-D), as shown in Figure 4.

As shown in previous studies [9, 50], there is a well-known tradeoff between fairness and ranking quality for human users. Similarly, we observe a general tradeoff for machine users. However, unlike past findings, this tradeoff is not always strict. For instance, in Figure 4, both SPLADE and Contriever maintain consistently high ranking quality while being considerably fairer, and for BM25, ranking quality even improves as fairness increases, up to a certain point.

0.6

0.375

0.425

SPLADE; AUC=0.4236

0.325

0.300

0.400

0.350

Contriever; AUC=0.4303

0.4

0.275

0.8

0.0

LaMP-4 FlanT5Base

0.2

0.450

0.475Normalized EE-R

1.0Normalized EE-D

BM25; AUC=0.3812

Figure 4: Relationship between item- fairness and the quality of rankings."|research_papers\Towards_Fair_RAG_On_the_Impact_of_Fair_Ranking_in_.pdf|5b3eefeae4b74e259526739e198674f4
